		gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	tau	tau	tau	tau	tau	tau	tau	tau	tau	tau	tau	tau
		Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2
		Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
gene	transcripts																																				
pseudo_942	pseudo_transcript_0	0.7723245925259079	-0.04029166003867985	10	10	0.2951279959935994	-0.004952269526238572	10	10	0.5933079103870793	-0.016168651947689294	10	10	0.6727810645691291	0.05019112663206357	10	10	0.5279422050910642	0.029445817712296107	10	10	0.899672346378343	0.018902453475079396	10	10	0.8108578061498106	0.10845658145903155	10	10	0.8040147215116455	0.05385093006316987	10	10	0.8661409043758621	-0.05720187939668783	10	10
pseudo_943	pseudo_transcript_0	0.21565998867742586	-0.01837446901981071	10	10	0.6741121636788352	-0.012704215958684553	10	10	0.24553282248303265	-0.01253875780814405	10	10	0.680605360614321	-0.026927345208232673	10	10	0.4174717864902787	0.07050277230990838	9	9	0.2831571403625005	0.01741545508504061	9	9	0.6484319925245969	0.049698990981790286	10	10	0.7853340103777536	-0.13808922954221595	10	10	0.9701552303902228	-0.09710759259196182	10	10
pseudo_943	pseudo_transcript_1	0.18274103478435322	-0.03108309847197639	10	10	0.5100406878119023	-0.017604985785879337	10	10	0.2647315502811818	-0.03506799887254688	10	10	0.3916914017098656	-0.0517402230788933	10	10	0.6978331978768993	-0.03957202241845371	10	10	0.6554048121542773	-0.024103735404584836	10	10	0.08869640576067071	-0.24843689894680543	10	10	0.8885353382701002	-0.159505927877632	10	10	0.437731011721888	-0.25259296202711906	10	10
pseudo_944	pseudo_transcript_0	0.26410521977434587	0.023117886916456002	10	10	0.5596042116138888	-0.0204228897824295	10	10	0.18767829396549118	-0.0077287874716890454	10	10	0.48537517681552034	-0.06684225590541558	10	10	0.5086023493836573	-0.0007867670576943523	10	10	0.6851526108503445	-0.06519654681151198	10	10	0.9752218687317381	-0.18201568632022821	10	10	0.5014554754564526	-0.10824780471109198	10	10	0.37504425798986707	-0.1850589980975217	10	10
pseudo_944	pseudo_transcript_1	0.17185638293879968	-0.02213098451759607	10	10	0.020239199206011554	-0.05671897662247365	10	10	0.02074328189416995	-0.04469709478184541	10	10	0.43860943466906543	-0.08540221343509546	10	10	0.48266023055525253	0.03801040784695276	10	10	0.9626503479536238	-0.016461376313680953	10	10	0.16570353779674452	-0.2118319971855136	10	10	0.6411197526769319	-0.13419537386220803	10	10	0.07894680139951794	-0.1512023048904947	10	10
pseudo_945	pseudo_transcript_0	0.07660732200734219	-0.029492995613140904	9	9	0.5769763529666663	-0.0032340400705794642	9	9	0.06365957655182586	-0.015892622859844087	9	9	0.18595150291480833	-0.05865024860922311	9	9	0.7656079855265367	-0.018947768929390443	9	9	0.4097980957038556	-0.027696324320767702	9	9	0.05966989028451962	-0.33366475967602066	9	9	0.8597587555740842	-0.07933930864326806	9	9	0.16720573468913247	-0.11385637119074137	9	9
pseudo_945	pseudo_transcript_1	0.10777041206968524	0.027860004176051483	10	10	0.1780640211959852	0.0015120900310900017	10	10	0.7544197858577643	0.0003627314844342362	10	10	0.6733594579234796	-0.07248119776910267	10	10	0.19138217298172588	-0.03007078245692041	10	10	0.1819428414503388	-0.013450236347992922	10	10	0.6963604137362487	0.04626986600725052	10	10	0.04589531165341876	-0.24221173633573687	10	10	0.1758229854362855	-0.12246243219911541	10	10
pseudo_946	pseudo_transcript_0	0.48313810978799143	-0.012973377635480607	10	10	0.6600527398534546	0.016573822082790665	10	10	0.9194706697238577	-0.00836475149568211	10	10	0.3684704662333679	0.039124003329560474	10	10	0.9191205809085499	0.039239614430671164	10	10	0.2821768739070155	0.01960532771748137	10	10	0.7694634071284282	0.14719711754974907	10	10	0.5747783569351155	0.01898848117644535	10	10	0.2902204331316075	0.03946245280037813	10	10
pseudo_947	pseudo_transcript_0	0.22156258182003175	0.019655697341713674	10	10	0.47587006857452474	0.0384043617671899	9	9	0.5622893477998203	0.02196898584467757	9	9	0.8594336750913457	-0.02179027889114285	10	10	0.5121840494861027	-0.051157799607134624	10	10	0.3475455378338216	-0.03479441030013044	10	10	0.35081757254334656	0.05012450805500318	9	9	0.94618519283413	-0.12829519949949644	10	10	0.7330528299603551	-0.0020703231530807046	9	9
pseudo_947	pseudo_transcript_1	0.3195757341933374	0.01412652186290596	10	10	0.46769754188169566	0.008111846272146608	10	10	0.2820926850731831	0.021266156506909936	10	10	0.181310330394436	0.06870273283012475	10	10	0.45504714365349874	-0.03140501593195812	10	10	0.6792792749876557	0.015191399255235195	10	10	0.07639455575107665	0.22700306990038777	10	10	0.6539607782790484	-0.18757682847614818	10	10	0.37158888611200924	0.04645266083964772	10	10
pseudo_948	pseudo_transcript_0	0.5400192538011725	-0.011217785393884381	1	1	0.12649590115545217	-0.03883108079095208	1	1	0.14042957089808394	-0.02502443309241823	1	1	0.5454553536219087	-0.029283923478120904	1	1	0.25871477402649856	0.05687462810947803	1	1	0.630327140954213	0.013795352315678562	1	1	0.4072417943925334	-0.11241370953801039	1	1	0.9057433192317066	0.017621940051187928	1	1	0.6331007249755934	-0.04739588474341123	1	1
pseudo_948	pseudo_transcript_1	0.46824591550704864	0.011169425023482862	1	1	0.11569089966083576	0.03723212112817482	1	1	0.12365761094953755	0.024200773075828838	1	1	0.2985803990506588	0.05257533509363183	1	1	0.8596113931720484	0.007594447063842287	1	1	0.385780138182101	0.03008489107873706	1	1	0.21945610821609962	0.1902707341502354	1	1	0.24444885572599906	0.17710156797360738	1	1	0.15654586643952992	0.18368615106192138	1	1
pseudo_948	pseudo_transcript_2	0.200461210669433	0.0072497454794111195	9	9	0.801627248104975	-0.03672541473094529	9	9	0.3932723221816141	-0.005760821821346414	9	9	0.18539614142782201	0.01700634429586569	9	9	0.5699558471859023	0.027407874840857976	9	9	0.11769748860083694	0.008257456825513668	9	9	0.10687638952915818	0.12036143360980323	9	9	0.6815840789913121	-0.09419794776928736	9	9	0.19866441307270255	0.05604789490653553	9	9
pseudo_949	pseudo_transcript_0	0.6094417572009594	0.02625988865311354	10	10	0.8473473426820992	0.001459170049778943	10	10	0.47128445863140567	0.004970324141775512	10	10	0.7824392981853	0.020575503319828617	10	10	0.44644058991861935	-0.04095825413575904	10	10	0.7473069823824676	-0.027907454514981323	10	10	0.5468546702242096	0.07105088540689691	10	10	0.5060155910331465	-0.10390234626359335	10	10	0.9477166938760959	0.009359584286139597	10	10
pseudo_95	pseudo_transcript_0	0.8468390078407476	-0.020361353648247312	10	10	0.24534483561501985	-0.03614072007808576	10	10	0.4373417860927541	-0.015678929072791326	10	10	0.7347534831815583	-0.09368661788841899	9	9	0.9514189983150239	0.033591400693152855	10	10	0.5094769079372798	0.026829349819760928	9	9	0.7706811435482928	-0.2502042558534317	10	10	0.7036696563149192	-0.2701575223396715	10	10	0.446329964339095	0.03916587529694022	10	10
pseudo_95	pseudo_transcript_1	0.951279987890568	-0.008371692666531977	10	10	0.548245055964665	-0.01813312260728144	10	10	0.5753322570662982	-0.007103241757185054	10	10	0.12222019834700651	-0.041159176899263024	10	10	0.7561065046597306	-0.02546242875238304	10	10	0.22173429632483987	-0.0267725920313914	10	10	0.14119451090171178	-0.10224227352170308	10	10	0.5167401258318128	-0.12369667707805158	10	10	0.16924059515868062	-0.08573132672734785	10	10
pseudo_950	pseudo_transcript_0	0.513898843173725	-0.023524523248656056	10	10	0.301542025203531	0.021426518517254866	10	10	0.8774300888924833	-0.0009959328818922402	10	10	0.6311012760686454	-0.048120479085114055	10	10	0.7209515847846332	-0.04537898549161559	10	10	0.8006153765551177	-0.016802076787526626	10	10	0.8065382112488548	0.03325259558318136	10	10	0.9917633963894728	-0.09758198345942004	10	10	0.9797800234191304	-0.08950273796070363	10	10
pseudo_951	pseudo_transcript_0	0.2614172157636351	-0.03315347403692016	10	10	0.3616597477140231	0.013264395423988431	9	9	0.7909662455417286	-0.005821549717207067	9	9	0.44118987208212856	0.046206635844264106	10	10	0.29635759200091505	0.02524983172068544	9	9	0.20411103918050622	0.03576543471977683	9	9	0.7141068554935035	-0.07342910402664814	10	10	0.20533596206194082	0.26342832469330685	9	9	0.1535645548898639	0.11387609306827916	9	9
pseudo_951	pseudo_transcript_1	0.590669215788353	0.03628815286515591	9	9	0.8504381850290661	0.010305542201421521	10	10	0.9566570769973277	0.007873322349247766	9	9	0.3708633767737869	0.02571346075996628	9	9	0.40662176462686916	-0.03405229473839356	10	10	0.11514462354470238	0.05298886558727301	9	9	0.43901075531152545	0.3202841647685617	9	9	0.22725443963602843	0.09936112856384642	9	9	0.12504073658428108	0.09809042468004414	9	9
pseudo_952	pseudo_transcript_0	0.6137349144342809	-0.007599287455988554	2	2	0.7568531744289932	0.004019164681379922	2	2	0.8109738252830283	-0.0017900613873043163	2	2	0.03987760352949132	0.08854630047555076	2	2	0.5562066482036248	0.01737520582300926	2	2	0.06510689262150289	0.052960753149280004	2	2	0.05977644909644558	0.21775532829521832	2	2	0.49352190764992476	0.0709084128501782	2	2	0.082750809321809	0.14433187057269825	2	2
pseudo_952	pseudo_transcript_1	0.4745255028972585	-0.021424866780836677	2	2	0.4682155773785307	0.00928442701105386	2	2	0.5555404770610108	-0.006070219884891409	2	2	0.9638589383509842	0.00043135659033340275	2	2	0.42312088731251996	-0.04648250075162805	2	2	0.4438939265907277	-0.023025572080647323	2	2	0.48609189868421343	-0.07016727216692203	2	2	0.484574293542715	-0.1063140401833738	2	2	0.39891348912353064	-0.08824065617514791	2	2
pseudo_952	pseudo_transcript_2	0.05566520043580518	-0.06281252061205601	8	8	0.7137942384723432	-0.005953783769415106	8	8	0.1282424315181678	-0.031506013547099566	8	8	0.7986949846425526	0.004437095639402874	7	7	0.07006198743093495	-0.11955443881660217	8	8	0.4461017193284249	-0.02685253251986285	7	7	0.3421822574958169	-0.4369094588929871	8	8	0.1021885456606272	-0.4319061223271181	8	8	0.12692873593920187	-0.4231915154601458	8	8
pseudo_953	pseudo_transcript_0	0.9805018108647217	0.00651038779229494	10	10	0.5812450264475633	-0.0039619907789872795	9	9	0.4044891214049431	-0.011576489997971498	9	9	0.546248475008331	0.04331232553883497	10	10	0.22111411340994924	0.050579562465873106	9	9	0.47386408957102577	0.017642760019036707	9	9	0.6972438963859882	0.18458845062803708	10	10	0.23294461364096808	0.10730713441455243	9	9	0.5714614794737597	0.032640211436018314	9	9
pseudo_954	pseudo_transcript_0	0.5318492712331342	-0.006421417740490338	10	10	0.7860839807629855	-0.005092860956705687	10	10	0.3880710188480764	-0.0003431722879382061	10	10	0.17619021865668127	-0.04890838954943053	10	10	0.4964226317283158	-0.047063434694267464	10	10	0.10391332448081725	-0.03136445369748072	10	10	0.17124230682078234	-0.15849578073491125	10	10	0.5108526147337817	-0.14807691883432833	10	10	0.10678629396963558	-0.20986820131017533	10	10
pseudo_955	pseudo_transcript_0	0.7647948335308096	-0.03817694008761486	10	10	0.311996522778194	-0.016211528792325635	10	10	0.2407306712223698	-0.012341988696212544	10	10	0.45613524679929296	0.117082201685634	10	10	0.25893873873513296	-0.021644569663137353	10	10	0.24398031791062713	0.04584854161057159	10	10	0.438868598969814	0.23194051719987066	10	10	0.5541179508656708	0.13002338267284444	10	10	0.5459450820790319	0.15154398884626505	10	10
pseudo_956	pseudo_transcript_0	0.1637184580670109	-0.04374555481326706	10	10	0.3607167978372995	0.007289698141079811	10	10	0.5780392336528032	-0.011075614569383692	10	10	0.5370647531827089	-0.03156301198457268	10	10	0.7491530687481238	-0.008546586203530248	10	10	0.7747472751980304	-0.015598789535355803	10	10	0.6860838282386963	0.02291952633741266	10	10	0.872560323622209	0.13911270419643615	10	10	0.9951852336544723	-0.04142277469037445	10	10
pseudo_957	pseudo_transcript_0	0.26953821363818886	-0.015310274495775775	10	10	0.11909722919858881	0.036961062889557854	10	10	0.9068922119708804	0.009524447553497356	10	10	0.007953210811748924	0.11683668779236567	10	10	0.5980410814290489	-0.02610273788418506	10	10	0.11108142348795098	0.06659530897011695	10	10	0.0335031085550556	0.3057618926062912	10	10	0.6476698375134841	0.07795504002539345	10	10	0.0742628244479507	0.17289937105976608	10	10
pseudo_958	pseudo_transcript_0	0.8459130018082428	-0.06281647412598627	10	10	0.4614349596010202	-0.05547632725997769	10	10	0.8165873545709963	-0.062347324246154745	10	10	0.11690908462100062	0.056072066108184826	9	9	0.43777022565767576	0.024943926203925413	9	9	0.060890366542357355	0.07821275225264339	9	9	0.18260305073896776	0.09703148713253362	10	10	0.7798446846082927	-0.37378171900163376	10	10	0.16503776669635006	-0.13853316941567717	10	10
pseudo_959	pseudo_transcript_0	0.6972275677808761	-0.019166170770757072	10	10	0.2850565965047078	-0.01642707555500757	10	10	0.5496550128853127	-0.023480848629767393	10	10	0.7057536138288631	0.046517428365396796	10	10	0.94127504376589	0.01218774103123506	10	10	0.5036235348150082	0.015628650225369748	10	10	0.43981102721189935	0.007256159767875932	10	10	0.6233219431045245	0.04053758946348504	10	10	0.6085643894802217	-0.03702587750174732	10	10
pseudo_96	pseudo_transcript_0	0.234953628678923	-0.014296228719490564	10	10	0.22137663471009006	0.010848025769263811	10	10	0.7304442091600432	-0.0043740497418340235	10	10	0.7190439377832472	-0.0019207839534762055	10	10	0.36836583608739526	-0.028008510016430264	10	10	0.5766167967402585	-0.020464798500877405	10	10	0.6521589663251133	-0.08452339975118013	10	10	0.8314693421934783	-0.11168574905212335	10	10	0.6753689392815334	-0.09897019581900546	10	10
pseudo_96	pseudo_transcript_1	0.7886613729116803	-0.013521406827082803	10	10	0.679305894797056	0.010885211334642111	10	10	0.45485179867089953	-0.009908019716704299	10	10	0.40765428339854015	0.029717552959663374	10	10	0.8309866365130594	-0.03908745682774289	10	10	0.7491268373964494	-0.008158725947793167	10	10	0.2803531755115146	0.057010326955562136	10	10	0.9231373377198258	-0.07838553004964262	10	10	0.5368881536768298	0.03061037703887857	10	10
pseudo_960	pseudo_transcript_0	0.6697335405934453	0.007241982982030296	10	10	0.3425652398661131	0.04041521523048907	10	10	0.4635109504598033	-0.005199146522825368	10	10	0.7036941514578297	0.02797978660718275	10	10	0.9355731473878095	-0.05063998684802545	10	10	0.8838525410055006	-0.012124462623010616	10	10	0.9644272172133717	0.0009511206035957565	10	10	0.4706417265045185	-0.12097619654134321	10	10	0.73814669843803	0.08996682413880926	10	10
pseudo_961	pseudo_transcript_0	0.48338409969531615	0.014347999060270145	10	10	0.5826592225043072	0.009673800996458428	10	10	0.3893801410234128	0.009458654043874982	10	10	0.38732549263392835	-0.1400913874187626	10	10	0.35206135383952697	-0.15375959138476922	10	10	0.18115791873777543	-0.04682853247720251	10	10	0.322597395250002	0.1193320803928118	10	10	0.38760142172032075	-0.4101425061179172	10	10	0.2554158498018603	-0.10101010782348428	10	10
pseudo_962	pseudo_transcript_0	0.9896211910427252	-0.0036088746139623187	10	10	0.3261738020752123	0.014162913107856098	10	10	0.4396850840355011	-0.007461490504557117	10	10	0.9986666806927447	-0.027886028757190092	9	9	0.21526957765415633	-0.05212201917803541	10	10	0.4386659216930189	-0.025030211382693273	9	9	0.7031442201273171	-0.15002885067493818	10	10	0.46528605181763816	-0.12892692617790472	10	10	0.45648254985817716	-0.1385750034232775	10	10
pseudo_963	pseudo_transcript_0	0.389721296053406	0.004436870953410593	10	10	0.9189354933400178	-0.005919451157140591	10	10	0.652713031224043	0.013675050351682405	10	10	0.31809096271026827	-0.11080309826226857	10	10	0.7221442615205641	-0.026473995408300973	10	10	0.5061804204566338	-0.05981159236316785	10	10	0.3412474369788915	-0.11172615584062588	10	10	0.5922232132865843	0.0361302244061291	10	10	0.7650113953640161	-0.091874098151887	10	10
pseudo_964	pseudo_transcript_0	0.36983494647408455	0.028290751441615743	10	10	0.7520214863872289	0.022657147228922123	10	10	0.4945295658575052	0.009017091732900273	10	10	0.048269627433499315	-0.10612204776308319	10	10	0.23255229973169844	-0.09605764239896557	10	10	0.046196862367312505	-0.09061977683985555	10	10	0.13381359320944095	-0.14228464042640335	10	10	0.3332640549774917	-0.3001691194766501	9	9	0.2315868282507343	-0.2333685109507545	9	9
pseudo_964	pseudo_transcript_1	0.7363535103867775	-0.0034509196453535716	9	9	0.5266710859610675	-0.008848055548251537	9	9	0.49982554668535817	-0.005105528383176303	9	9	0.5385855702131945	-0.029096868115827772	9	9	0.5065160893807747	0.11628718714977511	9	9	0.19786725169427344	0.04143167035287071	9	9	0.5054417454526335	0.13235702985383677	9	9	0.5357702568837787	0.22674643893888033	9	9	0.21451420810383837	0.14063339288489163	9	9
pseudo_965	pseudo_transcript_0	0.2085847382843392	-0.017505213156449883	10	10	0.9183092785838971	-0.04755379939826637	10	10	0.5266247558291491	-0.02868499319524918	10	10	0.971871980612698	0.020648013135536377	10	10	0.08604325198029812	0.03094158139369101	10	10	0.3508421880694066	0.02946185443645298	10	10	0.5073262352540886	-0.09148497001687238	10	10	0.23862243505408176	0.07698155156443881	10	10	0.7038189045499157	0.09246738257184724	10	10
pseudo_966	pseudo_transcript_0	0.7416871918274788	-0.007127415240320282	9	9	0.21702896333915933	-0.00438713389068989	8	8	0.1510307627079211	-0.019911963465816643	8	8	0.6061885441707534	0.07201912131949882	8	8	0.6149648847069449	-0.007332361608445258	8	8	0.5690764018013525	0.014388919010264989	7	7	0.8738895107001429	0.1302696826535905	9	9	0.9497018827901746	-0.07804603696620539	8	8	0.7557804097477435	-0.12187501583717981	8	8
pseudo_967	pseudo_transcript_0	0.20405590666270224	-0.03457619567109835	10	10	0.7278946131040154	-0.00964276228889679	10	10	0.35663352956007033	-0.02993119538029802	10	10	0.3693149207252425	-0.02972540569056638	10	10	0.43300490826262317	0.02850506425314582	10	10	0.8731210747034364	0.021207416549639865	10	10	0.18819148343751557	-0.23222366950008813	9	9	0.39837886823866986	0.03418762551133352	10	10	0.8373227511707095	0.010472517128889395	9	9
pseudo_968	pseudo_transcript_0	0.7593870823701772	-0.029730671871118313	10	10	0.785477312867392	-0.015810876787194995	10	10	0.6026673761579684	-0.017681599462971053	10	10	0.16957313695497345	0.06729654469023662	10	10	0.6200625836904765	0.03830777550964101	10	10	0.4819187724329044	0.030445996033426088	10	10	0.519128460993792	0.30537103617822264	10	10	0.734251463928542	-0.13940377717415955	10	10	0.9202078605174421	0.0022379076060714312	10	10
pseudo_969	pseudo_transcript_0	0.16587569290976067	-0.013543422127344745	10	10	0.09724166997425132	-0.020763152321711165	10	10	0.05585216474591354	-0.028068128973809874	10	10	0.07107103534128448	0.085149086711561	10	10	0.4318376054603008	0.007521468348758965	10	10	0.10649193658662731	0.02177628128593698	10	10	0.3286730685965953	0.1399356645016682	10	10	0.8788192138113443	-0.16401534903095333	10	10	0.4477724151687418	-0.08563345505629805	10	10
pseudo_97	pseudo_transcript_0	0.5897578587471444	-0.0029702804612958705	6	6	0.9792494385843741	-0.004384529237877925	6	6	0.5193695231147838	-0.0061206317500943005	6	6	0.9562924369418385	-0.0247877341277785	6	6	0.13210392292116727	-0.08157622819923444	6	6	0.2630266742076349	-0.04948616406110168	6	6	0.9815170333591738	-0.09954982879346301	6	6	0.08327918502111349	-0.22314472404579952	6	6	0.16507248744271374	-0.14715749322932017	6	6
pseudo_970	pseudo_transcript_0	0.38647051764905127	0.001993752914778846	10	10	0.8995481168811108	0.012189057131115006	10	10	0.5900205362959228	0.008269406246530858	10	10	0.4602163710320436	0.04616465773517801	10	10	0.7908533772606666	-0.03555296404038961	10	10	0.7467006771166576	-0.02130893076948062	10	10	0.19533632789320832	0.15526758251255604	9	9	0.9679393420017356	0.08220597257158314	9	9	0.46353377847569577	0.06291406505481471	9	9
